feature	status	n_isoforms	logFC	logFC_cat	expr	expr_cat
ENSG00000186007	0	8	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000186056	1	4	2.20378191133371	[ 1.350, 3.540)	0.9306705	[2.77e-01,2.85e+00)
ENSG00000186063	0	7	0	[ 0.000, 0.297)	39.518435	[1.45e+01,2.43e+04]
ENSG00000186086	1	5	7.61972226582626	[ 3.540,24.063]	11.904505435	[2.85e+00,1.45e+01)
ENSG00000186092	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000186094	0	6	0	[ 0.000, 0.297)	0.4538515	[2.77e-01,2.85e+00)
ENSG00000186118	0	5	0	[ 0.000, 0.297)	0.0551274	[0.00e+00,2.77e-01)
ENSG00000186141	1	6	3.50089297432324	[ 1.350, 3.540)	4.2397115	[2.85e+00,1.45e+01)
ENSG00000186150	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000186160	0	2	0	[ 0.000, 0.297)	0.0691839	[0.00e+00,2.77e-01)
ENSG00000186197	0	3	0	[ 0.000, 0.297)	1.162383	[2.77e-01,2.85e+00)
ENSG00000186205	1	7	6.36273180996302	[ 3.540,24.063]	5.7277765	[2.85e+00,1.45e+01)
ENSG00000186207	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000186226	0	2	0	[ 0.000, 0.297)	0.637939	[2.77e-01,2.85e+00)
ENSG00000186275	0	10	0	[ 0.000, 0.297)	49.7645158795	[1.45e+01,2.43e+04]
ENSG00000186283	0	7	0	[ 0.000, 0.297)	27.439365	[1.45e+01,2.43e+04]
ENSG00000186301	0	3	0	[ 0.000, 0.297)	1.151227	[2.77e-01,2.85e+00)
ENSG00000186306	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000186364	0	6	0	[ 0.000, 0.297)	0.022581300707839	[0.00e+00,2.77e-01)
ENSG00000186377	1	3	2.57874460127376	[ 1.350, 3.540)	0.557852	[2.77e-01,2.85e+00)
ENSG00000186400	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000186409	0	16	0	[ 0.000, 0.297)	1.4593529	[2.77e-01,2.85e+00)
ENSG00000186440	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000186501	0	9	0	[ 0.000, 0.297)	21.840799	[1.45e+01,2.43e+04]
ENSG00000186510	0	8	0	[ 0.000, 0.297)	0.21873742	[0.00e+00,2.77e-01)
ENSG00000186517	1	7	7.5901134218954	[ 3.540,24.063]	10.1410499	[2.85e+00,1.45e+01)
ENSG00000186543	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000186564	0	1	0	[ 0.000, 0.297)	2.3571	[2.77e-01,2.85e+00)
ENSG00000186603	1	1	0.267040697401487	[ 0.000, 0.297)	9.3394045	[2.85e+00,1.45e+01)
ENSG00000186715	0	5	0	[ 0.000, 0.297)	1.5258241	[2.77e-01,2.85e+00)
ENSG00000186790	1	1	0.142865880945954	[ 0.000, 0.297)	0.1125965	[0.00e+00,2.77e-01)
ENSG00000186827	0	3	0	[ 0.000, 0.297)	4.990505	[2.85e+00,1.45e+01)
ENSG00000186844	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000186891	0	4	0	[ 0.000, 0.297)	9.779957	[2.85e+00,1.45e+01)
ENSG00000186973	1	7	0.287236927241341	[ 0.000, 0.297)	0.46980035	[2.77e-01,2.85e+00)
ENSG00000187010	1	9	1.34989572210927	[ 0.297, 1.350)	0.8711345	[2.77e-01,2.85e+00)
ENSG00000187017	0	10	0	[ 0.000, 0.297)	18.121277	[1.45e+01,2.43e+04]
ENSG00000187048	0	10	0	[ 0.000, 0.297)	0.0168552	[0.00e+00,2.77e-01)
ENSG00000187080	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000187140	1	1	2.96176764193019	[ 1.350, 3.540)	0.44531055	[2.77e-01,2.85e+00)
ENSG00000187144	1	5	0.729355845555759	[ 0.297, 1.350)	0.2126	[0.00e+00,2.77e-01)
ENSG00000187145	0	2	0	[ 0.000, 0.297)	29.563823	[1.45e+01,2.43e+04]
ENSG00000187147	1	19	3.22503531533215	[ 1.350, 3.540)	31.87896235	[1.45e+01,2.43e+04]
ENSG00000187170	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000187173	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000187180	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000187223	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000187238	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000187481	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000187513	0	2	0	[ 0.000, 0.297)	5.59157	[2.85e+00,1.45e+01)
ENSG00000187545	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000187554	1	6	3.10571241497439	[ 1.350, 3.540)	2.919626	[2.85e+00,1.45e+01)
ENSG00000187583	0	5	0	[ 0.000, 0.297)	1.057996	[2.77e-01,2.85e+00)
ENSG00000187608	0	1	0	[ 0.000, 0.297)	56.395	[1.45e+01,2.43e+04]
ENSG00000187634	0	9	0	[ 0.000, 0.297)	3.884887	[2.85e+00,1.45e+01)
ENSG00000187642	1	3	5.14724525499095	[ 3.540,24.063]	6.0403175	[2.85e+00,1.45e+01)
ENSG00000187701	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000187730	1	1	7.90550525103224	[ 3.540,24.063]	51.676631	[1.45e+01,2.43e+04]
ENSG00000187733	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000187800	1	7	4.72739472721254	[ 3.540,24.063]	1.79270725	[2.77e-01,2.85e+00)
ENSG00000187801	0	4	0	[ 0.000, 0.297)	1.722865	[2.77e-01,2.85e+00)
ENSG00000187815	0	3	0	[ 0.000, 0.297)	2.28237	[2.77e-01,2.85e+00)
ENSG00000187862	0	7	0	[ 0.000, 0.297)	0.2958018	[2.77e-01,2.85e+00)
ENSG00000187889	1	5	0.72572109560245	[ 0.297, 1.350)	1.358823	[2.77e-01,2.85e+00)
ENSG00000187942	0	3	0	[ 0.000, 0.297)	2.33318	[2.77e-01,2.85e+00)
ENSG00000187952	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000187961	0	4	0	[ 0.000, 0.297)	3.168095	[2.85e+00,1.45e+01)
ENSG00000187980	0	3	0	[ 0.000, 0.297)	0.0436842	[0.00e+00,2.77e-01)
ENSG00000188004	1	2	3.64256356769802	[ 3.540,24.063]	5.5869485	[2.85e+00,1.45e+01)
ENSG00000188015	0	2	0	[ 0.000, 0.297)	3.22339	[2.85e+00,1.45e+01)
ENSG00000188060	1	2	4.60981695667712	[ 3.540,24.063]	50.21926	[1.45e+01,2.43e+04]
ENSG00000188092	1	8	0.067249466210616	[ 0.000, 0.297)	3.861531800399	[2.85e+00,1.45e+01)
ENSG00000188157	0	9	0	[ 0.000, 0.297)	29.9645011	[1.45e+01,2.43e+04]
ENSG00000188206	1	3	0.524551251621875	[ 0.297, 1.350)	6.8327855	[2.85e+00,1.45e+01)
ENSG00000188257	1	7	9.6986119067307	[ 3.540,24.063]	161.7458045	[1.45e+01,2.43e+04]
ENSG00000188290	1	4	5.02880015747991	[ 3.540,24.063]	2.7271475	[2.77e-01,2.85e+00)
ENSG00000188295	0	6	0	[ 0.000, 0.297)	3.3312082	[2.85e+00,1.45e+01)
ENSG00000188340	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000188396	0	2	0	[ 0.000, 0.297)	0.266963	[0.00e+00,2.77e-01)
ENSG00000188404	0	6	0	[ 0.000, 0.297)	12.858028	[2.85e+00,1.45e+01)
ENSG00000188460	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000188529	1	16	7.45891810997382	[ 3.540,24.063]	20.69884085	[1.45e+01,2.43e+04]
ENSG00000188558	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000188585	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000188610	1	7	4.45528086142635	[ 3.540,24.063]	8.1076169	[2.85e+00,1.45e+01)
ENSG00000188641	0	5	0	[ 0.000, 0.297)	15.8427005	[1.45e+01,2.43e+04]
ENSG00000188643	0	5	0	[ 0.000, 0.297)	92.701304	[1.45e+01,2.43e+04]
ENSG00000188672	0	14	0	[ 0.000, 0.297)	0.295595	[2.77e-01,2.85e+00)
ENSG00000188739	0	11	0	[ 0.000, 0.297)	36.754462	[1.45e+01,2.43e+04]
ENSG00000188740	0	1	0	[ 0.000, 0.297)	0.109078	[0.00e+00,2.77e-01)
ENSG00000188761	0	6	0	[ 0.000, 0.297)	36.756177	[1.45e+01,2.43e+04]
ENSG00000188770	0	2	0	[ 0.000, 0.297)	0.0876827	[0.00e+00,2.77e-01)
ENSG00000188782	0	3	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000188783	0	1	0	[ 0.000, 0.297)	6.4734	[2.85e+00,1.45e+01)
ENSG00000188784	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000188786	0	2	0	[ 0.000, 0.297)	6.47945	[2.85e+00,1.45e+01)
ENSG00000188800	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000188807	0	6	0	[ 0.000, 0.297)	2.97199	[2.85e+00,1.45e+01)
ENSG00000188822	0	2	0	[ 0.000, 0.297)	0.5130478	[2.77e-01,2.85e+00)
ENSG00000188859	0	5	0	[ 0.000, 0.297)	0.74087471156	[2.77e-01,2.85e+00)
ENSG00000188910	1	2	0.596438102007404	[ 0.297, 1.350)	3.84692	[2.85e+00,1.45e+01)
ENSG00000188931	0	1	0	[ 0.000, 0.297)	7.07033	[2.85e+00,1.45e+01)
ENSG00000188976	0	6	0	[ 0.000, 0.297)	31.384042	[1.45e+01,2.43e+04]
ENSG00000188984	0	2	0	[ 0.000, 0.297)	0.00735049	[0.00e+00,2.77e-01)
ENSG00000189030	0	1	0	[ 0.000, 0.297)	0.0317124	[0.00e+00,2.77e-01)
ENSG00000189171	0	11	0	[ 0.000, 0.297)	85.460831	[1.45e+01,2.43e+04]
ENSG00000189181	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000189195	0	3	0	[ 0.000, 0.297)	1.0032157	[2.77e-01,2.85e+00)
ENSG00000189266	0	4	0	[ 0.000, 0.297)	43.536326	[1.45e+01,2.43e+04]
ENSG00000189280	1	1	0.712946434873321	[ 0.297, 1.350)	0.1623195	[0.00e+00,2.77e-01)
ENSG00000189334	0	6	0	[ 0.000, 0.297)	90.348194	[1.45e+01,2.43e+04]
ENSG00000189337	0	8	0	[ 0.000, 0.297)	7.08649	[2.85e+00,1.45e+01)
ENSG00000189339	1	4	3.68899915419916	[ 3.540,24.063]	130.2546465	[1.45e+01,2.43e+04]
ENSG00000189409	0	10	0	[ 0.000, 0.297)	7.1476693	[2.85e+00,1.45e+01)
ENSG00000189410	0	7	0	[ 0.000, 0.297)	0.0464396	[0.00e+00,2.77e-01)
ENSG00000189433	0	1	0	[ 0.000, 0.297)	0.487307	[2.77e-01,2.85e+00)
ENSG00000196071	1	2	2.60818221753634	[ 1.350, 3.540)	0.4352485	[2.77e-01,2.85e+00)
ENSG00000196154	0	6	0	[ 0.000, 0.297)	305.524727	[1.45e+01,2.43e+04]
ENSG00000196171	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000196182	1	8	0.0266142799672676	[ 0.000, 0.297)	25.754306	[1.45e+01,2.43e+04]
ENSG00000196184	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000196187	0	9	0	[ 0.000, 0.297)	31.487283	[1.45e+01,2.43e+04]
ENSG00000196188	0	6	0	[ 0.000, 0.297)	5.393675	[2.85e+00,1.45e+01)
ENSG00000196189	0	15	0	[ 0.000, 0.297)	10.009408	[2.85e+00,1.45e+01)
ENSG00000196240	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000196242	0	1	0	[ 0.000, 0.297)	7.34704	[2.85e+00,1.45e+01)
ENSG00000196266	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000196289	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000196352	1	13	0.277118427891612	[ 0.000, 0.297)	73.31894	[1.45e+01,2.43e+04]
ENSG00000196369	0	4	0	[ 0.000, 0.297)	6.23773	[2.85e+00,1.45e+01)
ENSG00000196407	0	2	0	[ 0.000, 0.297)	1.403284	[2.77e-01,2.85e+00)
ENSG00000196418	0	7	0	[ 0.000, 0.297)	6.441717	[2.85e+00,1.45e+01)
ENSG00000196420	0	3	0	[ 0.000, 0.297)	0.3377158	[2.77e-01,2.85e+00)
ENSG00000196427	0	3	0	[ 0.000, 0.297)	0.256901	[0.00e+00,2.77e-01)
ENSG00000196449	0	1	0	[ 0.000, 0.297)	10.9485	[2.85e+00,1.45e+01)
ENSG00000196482	1	23	0.444337890164911	[ 0.297, 1.350)	0.580929095	[2.77e-01,2.85e+00)
ENSG00000196505	0	6	0	[ 0.000, 0.297)	6.835935	[2.85e+00,1.45e+01)
ENSG00000196517	0	12	0	[ 0.000, 0.297)	5.9809826	[2.85e+00,1.45e+01)
ENSG00000196533	0	4	0	[ 0.000, 0.297)	8.485425	[2.85e+00,1.45e+01)
ENSG00000196539	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000196550	0	7	0	[ 0.000, 0.297)	0.882314	[2.77e-01,2.85e+00)
ENSG00000196581	1	3	1.54257024637565	[ 1.350, 3.540)	0.2086305	[0.00e+00,2.77e-01)
ENSG00000196644	0	6	0	[ 0.000, 0.297)	1.57478	[2.77e-01,2.85e+00)
ENSG00000196660	0	6	0	[ 0.000, 0.297)	6.7357234	[2.85e+00,1.45e+01)
ENSG00000196734	0	1	0	[ 0.000, 0.297)	0.136369	[0.00e+00,2.77e-01)
ENSG00000196754	0	6	0	[ 0.000, 0.297)	1.121828	[2.77e-01,2.85e+00)
ENSG00000196772	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000196805	0	3	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000196878	1	5	5.22418566833104	[ 3.540,24.063]	11.849446	[2.85e+00,1.45e+01)
ENSG00000196890	0	1	0	[ 0.000, 0.297)	0.176584	[0.00e+00,2.77e-01)
ENSG00000196936	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000196944	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000197015	0	1	0	[ 0.000, 0.297)	0.186938	[0.00e+00,2.77e-01)
ENSG00000197056	1	9	0.110507045775856	[ 0.000, 0.297)	3.9304747	[2.85e+00,1.45e+01)
ENSG00000197067	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000197084	0	1	0	[ 0.000, 0.297)	0.0986184	[0.00e+00,2.77e-01)
ENSG00000197106	0	3	0	[ 0.000, 0.297)	0.220958	[0.00e+00,2.77e-01)
ENSG00000197147	0	5	0	[ 0.000, 0.297)	6.772892	[2.85e+00,1.45e+01)
ENSG00000197241	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000197245	0	1	0	[ 0.000, 0.297)	1.92637	[2.77e-01,2.85e+00)
ENSG00000197273	1	1	11.0849300248092	[ 3.540,24.063]	247.5614165	[1.45e+01,2.43e+04]
ENSG00000197312	0	6	0	[ 0.000, 0.297)	8.405984	[2.85e+00,1.45e+01)
ENSG00000197323	0	7	0	[ 0.000, 0.297)	10.979785840406	[2.85e+00,1.45e+01)
ENSG00000197364	0	3	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000197403	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000197429	0	4	0	[ 0.000, 0.297)	8.017222	[2.85e+00,1.45e+01)
ENSG00000197437	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000197454	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000197472	0	6	0	[ 0.000, 0.297)	0.3989154	[2.77e-01,2.85e+00)
ENSG00000197520	1	6	0.00726174357021907	[ 0.000, 0.297)	4.49076	[2.85e+00,1.45e+01)
ENSG00000197530	1	35	0.0544864236341258	[ 0.000, 0.297)	16.0409648655216	[1.45e+01,2.43e+04]
ENSG00000197532	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000197568	0	8	0	[ 0.000, 0.297)	5.222944	[2.85e+00,1.45e+01)
ENSG00000197587	0	2	0	[ 0.000, 0.297)	0.0423531	[0.00e+00,2.77e-01)
ENSG00000197591	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000197617	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000197622	0	6	0	[ 0.000, 0.297)	52.00546	[1.45e+01,2.43e+04]
ENSG00000197721	1	5	4.0873060885666	[ 3.540,24.063]	3.8754109	[2.85e+00,1.45e+01)
ENSG00000197747	0	4	0	[ 0.000, 0.297)	1380.9179	[1.45e+01,2.43e+04]
ENSG00000197769	1	1	0.837213874575897	[ 0.297, 1.350)	0.361083	[2.77e-01,2.85e+00)
ENSG00000197780	0	2	0	[ 0.000, 0.297)	41.7667	[1.45e+01,2.43e+04]
ENSG00000197785	0	7	0	[ 0.000, 0.297)	13.35209386225	[2.85e+00,1.45e+01)
ENSG00000197844	0	1	0	[ 0.000, 0.297)	0.556665	[2.77e-01,2.85e+00)
ENSG00000197852	0	8	0	[ 0.000, 0.297)	7.6292601	[2.85e+00,1.45e+01)
ENSG00000197880	0	2	0	[ 0.000, 0.297)	0.3406412	[2.77e-01,2.85e+00)
ENSG00000197915	0	1	0	[ 0.000, 0.297)	0.0285917	[0.00e+00,2.77e-01)
ENSG00000197921	1	1	0.512202669366377	[ 0.297, 1.350)	0.1787425	[0.00e+00,2.77e-01)
ENSG00000197956	1	5	4.31547535013253	[ 3.540,24.063]	987.859385	[1.45e+01,2.43e+04]
ENSG00000197959	0	8	0	[ 0.000, 0.297)	1.4657682	[2.77e-01,2.85e+00)
ENSG00000197965	0	11	0	[ 0.000, 0.297)	77.532299	[1.45e+01,2.43e+04]
ENSG00000197982	0	6	0	[ 0.000, 0.297)	17.4644162	[1.45e+01,2.43e+04]
ENSG00000198019	0	6	0	[ 0.000, 0.297)	1.820756	[2.77e-01,2.85e+00)
ENSG00000198049	0	1	0	[ 0.000, 0.297)	0.0647796	[0.00e+00,2.77e-01)
ENSG00000198104	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000198128	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000198160	0	11	0	[ 0.000, 0.297)	25.523807247329	[1.45e+01,2.43e+04]
ENSG00000198161	0	1	0	[ 0.000, 0.297)	0.0253036	[0.00e+00,2.77e-01)
ENSG00000198162	1	5	0.206181308113951	[ 0.000, 0.297)	17.3438889	[1.45e+01,2.43e+04]
ENSG00000198198	0	11	0	[ 0.000, 0.297)	9.712935	[2.85e+00,1.45e+01)
ENSG00000198216	0	9	0	[ 0.000, 0.297)	0.153170400125209	[0.00e+00,2.77e-01)
ENSG00000198358	0	1	0	[ 0.000, 0.297)	0.652611	[2.77e-01,2.85e+00)
ENSG00000198400	0	10	0	[ 0.000, 0.297)	0.6593826691727	[2.77e-01,2.85e+00)
ENSG00000198452	1	2	0.362569252941782	[ 0.297, 1.350)	0.55404325154186	[2.77e-01,2.85e+00)
ENSG00000198483	0	2	0	[ 0.000, 0.297)	0.391649	[2.77e-01,2.85e+00)
ENSG00000198492	0	9	0	[ 0.000, 0.297)	29.3224462	[1.45e+01,2.43e+04]
ENSG00000198520	0	20	0	[ 0.000, 0.297)	3.2442425	[2.85e+00,1.45e+01)
ENSG00000198570	0	2	0	[ 0.000, 0.297)	0.3166822	[2.77e-01,2.85e+00)
ENSG00000198574	0	3	0	[ 0.000, 0.297)	0.737162	[2.77e-01,2.85e+00)
ENSG00000198601	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000198625	0	13	0	[ 0.000, 0.297)	10.48762521977	[2.85e+00,1.45e+01)
ENSG00000198626	1	8	4.26319095675945	[ 3.540,24.063]	11.58762725	[2.85e+00,1.45e+01)
ENSG00000198658	0	1	0	[ 0.000, 0.297)	0.0314008	[0.00e+00,2.77e-01)
ENSG00000198691	0	9	0	[ 0.000, 0.297)	0.24437012	[0.00e+00,2.77e-01)
ENSG00000198700	1	4	0.354814266778594	[ 0.297, 1.350)	15.2290791	[1.45e+01,2.43e+04]
ENSG00000198703	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000198711	1	1	6.01968503689077	[ 3.540,24.063]	11.137808	[2.85e+00,1.45e+01)
ENSG00000198715	0	12	0	[ 0.000, 0.297)	38.1377472	[1.45e+01,2.43e+04]
ENSG00000198734	0	4	0	[ 0.000, 0.297)	1.604358	[2.77e-01,2.85e+00)
ENSG00000198744	0	1	0	[ 0.000, 0.297)	4.62707	[2.85e+00,1.45e+01)
ENSG00000198746	0	3	0	[ 0.000, 0.297)	7.308596	[2.85e+00,1.45e+01)
ENSG00000198754	0	1	0	[ 0.000, 0.297)	1.07097	[2.77e-01,2.85e+00)
ENSG00000198756	0	5	0	[ 0.000, 0.297)	0.534630411	[2.77e-01,2.85e+00)
ENSG00000198758	0	10	0	[ 0.000, 0.297)	97.056694	[1.45e+01,2.43e+04]
ENSG00000198765	1	8	19.8267295215979	[ 3.540,24.063]	0.4033004336985	[2.77e-01,2.85e+00)
ENSG00000198771	0	6	0	[ 0.000, 0.297)	25.794171	[1.45e+01,2.43e+04]
ENSG00000198793	0	7	0	[ 0.000, 0.297)	16.571151	[1.45e+01,2.43e+04]
ENSG00000198797	0	3	0	[ 0.000, 0.297)	0.069229	[0.00e+00,2.77e-01)
ENSG00000198799	1	5	3.09744975377921	[ 1.350, 3.540)	2.32486	[2.77e-01,2.85e+00)
ENSG00000198815	1	9	0.404766072594106	[ 0.297, 1.350)	15.881152	[1.45e+01,2.43e+04]
ENSG00000198821	0	7	0	[ 0.000, 0.297)	6.747193	[2.85e+00,1.45e+01)
ENSG00000198830	0	9	0	[ 0.000, 0.297)	285.581708	[1.45e+01,2.43e+04]
ENSG00000198835	1	1	6.18584599419779	[ 3.540,24.063]	33.8456435002449	[1.45e+01,2.43e+04]
ENSG00000198837	0	13	0	[ 0.000, 0.297)	15.856427	[1.45e+01,2.43e+04]
ENSG00000198841	0	1	0	[ 0.000, 0.297)	5.78953	[2.85e+00,1.45e+01)
ENSG00000198842	1	4	8.55297331718583	[ 3.540,24.063]	54.316276	[1.45e+01,2.43e+04]
ENSG00000198854	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000198857	0	1	0	[ 0.000, 0.297)	0.219739	[0.00e+00,2.77e-01)
ENSG00000198860	1	7	0.102365422337744	[ 0.000, 0.297)	17.0953075	[1.45e+01,2.43e+04]
ENSG00000198890	0	2	0	[ 0.000, 0.297)	10.75164	[2.85e+00,1.45e+01)
ENSG00000198892	0	3	0	[ 0.000, 0.297)	6.44553	[2.85e+00,1.45e+01)
ENSG00000198912	0	3	0	[ 0.000, 0.297)	11.18081	[2.85e+00,1.45e+01)
ENSG00000198929	1	7	2.69832956209876	[ 1.350, 3.540)	1.0142837	[2.77e-01,2.85e+00)
ENSG00000198952	0	6	0	[ 0.000, 0.297)	21.91899	[1.45e+01,2.43e+04]
ENSG00000198965	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000198967	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000203257	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000203260	0	1	0	[ 0.000, 0.297)	0.603776	[2.77e-01,2.85e+00)
ENSG00000203276	1	1	1.3863531142399	[ 1.350, 3.540)	0.3130775	[2.77e-01,2.85e+00)
ENSG00000203288	0	2	0	[ 0.000, 0.297)	1.495325	[2.77e-01,2.85e+00)
ENSG00000203301	0	1	0	[ 0.000, 0.297)	0.138368	[0.00e+00,2.77e-01)
ENSG00000203307	0	1	0	[ 0.000, 0.297)	0.482137	[2.77e-01,2.85e+00)
ENSG00000203325	0	1	0	[ 0.000, 0.297)	1.01039	[2.77e-01,2.85e+00)
ENSG00000203356	0	1	0	[ 0.000, 0.297)	0.860974	[2.77e-01,2.85e+00)
ENSG00000203394	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000203469	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000203589	1	1	1.87807760303281	[ 1.350, 3.540)	0.2730205	[0.00e+00,2.77e-01)
ENSG00000203601	0	1	0	[ 0.000, 0.297)	0.477152	[2.77e-01,2.85e+00)
ENSG00000203661	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000203663	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000203664	0	3	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000203666	1	16	1.02727223589237	[ 0.297, 1.350)	10.4065233	[2.85e+00,1.45e+01)
ENSG00000203667	1	5	0.841137172602503	[ 0.297, 1.350)	38.7869495	[1.45e+01,2.43e+04]
ENSG00000203668	0	1	0	[ 0.000, 0.297)	3.87595	[2.85e+00,1.45e+01)
ENSG00000203684	0	2	0	[ 0.000, 0.297)	0.0604121	[0.00e+00,2.77e-01)
ENSG00000203685	1	3	0.0564170320921755	[ 0.000, 0.297)	3.218848	[2.85e+00,1.45e+01)
ENSG00000203691	0	1	0	[ 0.000, 0.297)	0.109006	[0.00e+00,2.77e-01)
ENSG00000203697	0	11	0	[ 0.000, 0.297)	24.8622469	[1.45e+01,2.43e+04]
ENSG00000203705	0	16	0	[ 0.000, 0.297)	11.447551	[2.85e+00,1.45e+01)
ENSG00000203706	0	3	0	[ 0.000, 0.297)	1.87694	[2.77e-01,2.85e+00)
ENSG00000203709	0	2	0	[ 0.000, 0.297)	0.342237	[2.77e-01,2.85e+00)
ENSG00000203710	0	12	0	[ 0.000, 0.297)	4.80161700960035	[2.85e+00,1.45e+01)
ENSG00000203721	1	2	3.14799387443551	[ 1.350, 3.540)	0.54997965	[2.77e-01,2.85e+00)
ENSG00000203724	0	3	0	[ 0.000, 0.297)	3.011004	[2.85e+00,1.45e+01)
ENSG00000203730	0	1	0	[ 0.000, 0.297)	0.0693357	[0.00e+00,2.77e-01)
ENSG00000203737	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000203739	0	2	0	[ 0.000, 0.297)	0.724742	[2.77e-01,2.85e+00)
ENSG00000203740	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000203747	0	8	0	[ 0.000, 0.297)	44.5398288	[1.45e+01,2.43e+04]
ENSG00000203757	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
